Time,Bit 0,Bit 1,Bit 2,Bit 3,Bit 4,Bit 5,Bit 6,Bit 7
1333,0.0005003884319526489,0.00030945491885286177,0.00018219706591551455,0.0009657458589451577,0.01867271415923195,0.00012616424927412736,2.2429922784102225e-05,0.0002410746120393391
1334,0.0006501492908912224,0.000902128816502606,0.00011648408309447072,0.0006707144101086158,0.01768296828919577,0.00010753225674635057,3.2357547518715074e-05,0.00020159415888571945
1335,0.0010199687182212713,0.0006862235307443978,0.00023518350273862355,0.0007380661334872977,0.015335187096734251,0.00010495665911466267,4.5210111475378505e-05,0.00011257975840693149
1336,0.0013191552774816805,0.0010940983686106409,0.0004191301375795204,0.001547571272259524,0.011709135310893026,0.00013476364426545363,0.0002121258630764718,0.00034074255256890697
1337,0.0005773897929718681,0.0005944565105249958,8.458438609506243e-05,0.00047060031932269177,0.026757506115301782,0.00015073846078856416,7.525789801225122e-05,0.00024452126169839607
1338,0.0006749962328061579,0.0009684017677010266,3.726980637857276e-05,0.000763767261786716,0.02601744592869406,0.0002346186604862348,0.00012036248070049723,0.00012731792597831627
1339,0.0012125519171281504,0.0014582591881979955,0.00018723813230446358,0.0009733921896432896,0.022720648744303785,5.228511918047202e-05,0.00016398390853150733,0.00014160576438553666
1340,0.0012973256624419797,0.0016312262725535617,4.869047420342881e-05,0.0015850643582603202,0.01718002801025951,0.00025163331220000307,0.0002528849578025766,0.00013233240326531294
1341,0.0005265524666130793,0.000552303472333986,0.0005369252900801489,0.0002660204724374528,0.010743256347833963,3.812416486790561e-05,9.894777237464455e-05,0.00012143127990041027
1342,0.000811095825632081,0.000506112559602583,0.00046511185740892553,0.0006489343791600998,0.010279616559252254,1.080554130477251e-06,0.00018732777977045412,7.90028947192574e-05
1343,0.0011564934157857103,0.0010236817039715527,0.0004818398324100989,0.0005788197744189283,0.006668745792770994,2.196665823188926e-05,2.6605198807775384e-05,5.15372386882242e-05
1344,0.0017672043605063473,0.002027908800572323,0.0006367128338236434,0.002622125351871364,0.002962067137230008,0.000138149685513982,0.0001651137639909114,0.000751440368021094
1345,0.0009655030397455849,0.000675322835954114,0.0026217680313261648,0.00025839551969304106,0.0008120328662512254,0.00017757553543813347,0.0001702739304601181,0.00013997488930052475
1346,0.0008913898159883648,0.00107557646278339,0.0031719876287313914,0.0010880396549506836,0.0005271177296307586,0.0005352691972722428,0.00045498774477614924,0.00017879535279233277
1347,0.001438655520070818,0.0013049338793446933,0.0026501590849605863,0.0011852557507072202,0.0004951806668489988,0.0001539480299365084,1.8199712411259948e-05,0.00023069571889262842
1348,0.0012643784916412718,0.0018236584226075747,0.0022013507896880293,0.0011712505345244455,0.0011084317805784352,0.0004459330510581821,0.00018895936776160976,0.0007019895933681991
1349,0.0004069494761202546,1.72390197409265e-05,0.0011321825762085358,0.0007788048045344924,0.002109777866683775,0.00021113822962386155,3.015912250384122e-05,0.00011783427334817237
1350,0.000433733163399449,2.749316565272489e-07,0.0014078122610882396,0.0008274736352739537,0.002978060825050961,0.0001319083141800476,4.831320090567755e-05,8.27359315754486e-06
1351,0.0005173334644121677,3.4774067220437795e-07,0.0011455981690890074,0.0009067522617602279,0.003170951633198577,0.00021773738328473904,1.3532995212675367e-05,5.799208547304412e-06
1352,0.000516670198715804,0.00015752671825933293,0.001722024047515545,0.0011723702742129113,0.00446189227109409,0.0002724511148663028,0.0002994055722770874,2.6997378711636587e-05
1353,0.00039223486434961823,5.865508130558004e-05,0.0029461417930411733,0.0009607618158445113,0.0023080914369790454,1.8856680686196404e-05,1.569879710348836e-05,5.298617752803337e-05
1354,0.000378472857045896,0.00035681430345258484,0.003135988165657899,0.0010110112103714388,0.0029192128869742597,2.52042711901666e-05,0.0001781188575489993,0.00012217962333922072
1355,0.00029165255795184753,0.0004087635254010968,0.0023007628142805263,0.001706781633744678,0.0035009869398043036,0.00012875826849226082,8.617483807410328e-05,7.456807516364481e-05
1356,0.0006136251059079771,0.00025117035981289757,0.002146395097323299,0.0013034715571534994,0.0027124528385308114,3.7370494707827515e-05,0.000917076897435883,0.0001559747654020273
1357,0.00012184915861038323,0.0011542052875548998,0.0011632228769799895,6.404280912539445e-05,0.0012847203274307687,8.158918761915495e-05,0.00013996831190622407,3.576898182582559e-05
1358,9.616114796859011e-06,0.0007924011101243531,0.0010939213027220957,0.00030167175882450664,0.0012745926936430802,0.00020082748058461902,0.0005451213660885094,0.00017709495540822696
1359,7.031340607263018e-05,0.0008935831806180892,0.0007790097076648774,0.00016249178418903856,0.002190659528796005,0.0001505393454470838,0.00023074614921985505,0.00011375872463214429
1360,0.000191882060565123,0.0005076852095494288,0.0002150209793742556,0.0006689841652261612,0.003232383468946028,0.00025551018054677287,0.0005479537802694621,0.00019008394714941108
1361,0.00016889472043167368,0.0005046315355032205,0.0006046184401299316,2.2421815372921966e-05,0.002054832727494291,9.039093858146177e-05,0.0002675702559014248,0.00017485704462786892
1362,1.970402245734628e-05,0.00039577916722245904,0.0003467836988030899,0.00018926562444889156,0.002072930069595274,0.00022269150238015631,0.0005133191011328098,0.0005389119488615402
1363,5.525005953428883e-05,0.00033172320514824835,0.00037078609873867583,0.00012412148511835113,0.002854128249667186,0.00010248085082291936,0.0006455590468847901,0.0005270403288609301
1364,2.3007827713053505e-05,0.00022994722330969028,0.00012023643492502456,0.00032195729962777056,0.0034774272860167987,0.0004984893839977925,0.0006486147191743444,0.001042641902707535
1365,0.00030749105189214923,0.0005130294329124044,0.0005658462170398827,1.802669794578581e-05,0.0017431462653283974,0.0011258937691772082,0.0009300478947962883,0.0009989244223490635
1366,9.457985489206762e-05,0.0006702160110282871,0.000283889355524178,0.00030818535864339384,0.0026938293082596353,0.0014797203222986332,0.0005934404937581283,0.002228888206432522
1367,5.4484191982112894e-05,0.00033286642178247843,0.0002302950572196588,0.00028117642711248715,0.0025847320269373943,0.0016246491508545818,0.00070378127891863,0.0018581610799216998
1368,0.0002823492314860896,0.0003205028585541681,0.0003022049592226968,0.000605906896572988,0.0032202249856800483,0.0014873582083821417,0.0002544854368492773,0.0022575052877677228
1369,0.00017285867946668126,4.509317613732283e-05,0.00039840655286388176,6.305846523083665e-05,0.00020990125448561766,0.08921528555861498,0.00020785883964386664,0.0002879886980915675
1370,0.0001472303481133182,0.00023441584304064844,0.000583390138738752,1.1267094207572364e-05,0.00043928322357984176,0.08597800819211134,3.946257596982611e-05,0.0003757670835739362
1371,3.379239151958858e-05,0.00011111747450904726,0.0004149511447285392,5.612615647385836e-05,0.0005836198479433919,0.07865548861421115,9.097178752324535e-05,0.00033997121249033956
1372,0.00013161808385297186,0.0002900743009369255,0.0007955340029149516,0.0002508646125712669,0.000646538867680956,0.06264753734652767,0.00013153302707432323,0.0006160872298707161
1373,0.00015027639132725881,0.00010784815618058134,0.00032875303100359893,9.306825718385684e-08,2.7040351649509867e-05,0.018677494066631682,8.32987010226315e-05,0.00011812055687940204
1374,6.512922780668258e-05,0.0002148335391591768,0.0003575014472630489,5.537053846043542e-05,0.0001319969194629267,0.015516128279829159,3.533643092221748e-05,0.0002057949574574349
1375,5.7580505980069164e-05,0.00020480648296485222,0.00033768600663611003,6.849512317328447e-05,0.00025964320840199216,0.0146299248077737,8.299941426789802e-06,0.00027820972360565436
1376,4.0908601372914853e-05,0.0005709490839608971,0.00046262907208107314,0.00018243688115188847,0.0003124335530580267,0.01055900820048757,9.485974793653467e-05,0.0005049134360578657
1377,0.00011003710426933998,0.0002487134205083651,0.00047848687431903826,1.992321651548562e-05,0.00012677427103227712,0.026390291327653036,0.00013260097801771174,8.559202190626974e-05
1378,1.2902820801146341e-05,0.0004674941207611249,0.0004813327608406231,2.8145570986420484e-05,6.651288779366348e-05,0.024884539633052347,0.0002872743990655182,0.00015924085584652952
1379,2.8255323684122547e-06,0.0005739281820272569,0.0003632674831707078,8.254260570424343e-05,7.536481662841235e-05,0.02121611495303034,8.759043406702612e-05,0.00019159564625175548
1380,0.00026979971206898633,0.0011513795390411818,0.00014095882246699534,0.00014568696019042997,2.7186251517280917e-05,0.01717764977878885,0.0006952072822791406,0.00037552192040875445
1381,0.0001200965275490972,8.391460688146611e-05,0.0007644806986534159,3.2924861456249984e-06,8.561590299964233e-06,0.011963668630455096,5.266938867926749e-05,0.0001352035527994827
1382,0.0003909623524348663,1.2805260621783601e-05,0.00040465768459132666,5.73886870327129e-05,1.4155041206001928e-05,0.009665909416139505,8.671529539344531e-05,6.968057143502394e-05
1383,0.0007666422484130404,4.161427102086404e-06,0.00036531328368512853,0.00046433693532985576,0.0002817513027551587,0.007037673512005939,0.00020847471295601876,0.0002801253352418683
1384,0.0016784812751241658,0.00018299303713333474,1.185919460621652e-05,0.0009787917079488078,0.00035845171814744903,0.0036720303673685338,0.0003544296336773672,0.0005436354963206216
1385,0.00012428117459257926,0.0002422948071717801,0.00028692208121561854,0.00036900483306383523,0.00039491014895480313,0.0002573964715975199,0.0005120335398487326,0.0005690097191346649
1386,0.00030866284723771425,0.0005478914362401605,0.0003134822067381968,0.0006191117317135938,0.0009563532074273951,0.00011292717430969213,0.0003007575918647858,0.0005172392196110413
1387,0.0013316872755835903,0.0006519795851805978,0.0005086168995576032,0.001472013627259937,0.0012549262343040126,9.953184467684085e-05,0.0005173672493050694,0.00011881437662099027
1388,0.0015507563353208038,0.0005568311336792496,0.00015843024249088296,0.0020512119667028352,0.0015148132753709889,0.0007373426519082827,0.00045980866211861956,0.0004295335923347344
1389,0.00026862951948620995,9.050983511706209e-05,0.0003166933974026822,0.0015888889712989006,0.0005589485255316857,5.754665940233173e-05,0.00014844600859227,5.216693919947171e-05
1390,0.00028775435592237494,5.6128680805604995e-05,0.0003453355687928338,0.001682427674203797,0.0009114249897092507,4.1580327057169804e-05,0.0001556564475013137,4.2004517101055674e-07
1391,0.00040059578809777417,5.893860601454606e-05,0.0004387982839590889,0.0018846524280211943,0.0008377349828303161,8.755473163176983e-06,0.0002628165271570756,1.6113963190725996e-05
1392,0.000576074464975741,0.00017503456940509563,0.0005721283802086904,0.0015280417833738362,0.0016472760945829153,0.00018311033466945093,5.447030921444801e-05,9.138918851370583e-05
1393,0.0005266863074190102,0.0003197882204879998,0.00014606556056337558,0.0015658950242186435,0.0014865039833221766,9.858105704155502e-05,0.0003954978544220011,0.00014054564397394202
1394,0.0007758398705199102,0.00043945044242108233,0.00030959919012631544,0.001606591419830815,0.0023327171750438394,0.0003150503805542466,0.00035403565978980563,0.0003455492778192606
1395,0.001773410530031631,0.0007310283733457093,0.0001821392437798558,0.0022869470382762412,0.002331834598325303,0.000541241159679476,0.00012130908708352606,0.000518039643783955
1396,0.001279273262756735,0.0010113952994553921,0.00044378019361216207,0.0011851718133273537,0.0029068969876118473,0.001577264644622845,0.0002363996040014046,0.0007340662893037184
1397,0.0002952299349772144,0.00038880191892684383,3.511424201783137e-05,0.0005520349860889041,0.00018968264509380025,1.0725912997399831e-05,0.0010342786074272754,0.00010385244370332797
1398,0.0005215135090363392,0.0005873480683928802,1.638669712146796e-05,0.0006922608793080408,0.0002684611967625134,0.0001761856675845668,0.0011723158426425646,1.7650108832396288e-06
1399,0.0009290398172163981,0.0005227525581590204,5.319111129481254e-05,0.0004914443428977314,0.0003498157052104257,0.00023087364004751736,0.0009370711155484287,2.9700767437908673e-05
1400,0.0009418610173234142,0.0009465375795508285,1.2333393307078965e-05,0.00033610860317710316,0.0011974580365713763,0.001296187910857399,0.0013138703060756093,0.00017978837855401881
1401,0.00043731262401942796,3.025562492799443e-05,0.00025630164297637035,0.00014105411080905482,0.00025069385001341314,6.482075629958511e-05,0.0022521315711645008,4.326089863470379e-05
1402,0.0011946245607561633,0.00018554185736926077,0.00031119270637872197,0.0002828703917296546,0.0004649370311155745,0.00012362337914820275,0.0015692307621470252,0.0002091489967489423
1403,0.0012656936053734233,0.0001244558416401683,0.0002533897927437669,0.00030181324949731767,0.0008753213772524993,0.00043196282082925015,0.0026687732502685877,0.000560584269609858
1404,0.0015346672890839046,0.0003933566642584315,0.00022486866301797928,0.0003368267233589104,0.0007142337731373611,0.001167012336966864,0.0013558759861594509,0.0006568006493640365
1405,0.00035476842562740966,0.00020051657325872142,0.0006333854741640996,0.0004783518351963306,0.0006515008319466218,0.0003255343328010587,0.09626801180370742,1.6421431343823043e-05
1406,0.0005104456665326262,0.0001963445533773895,0.00048603109224042444,0.0004376408422996247,0.0007221717549670483,0.00033336053080815155,0.09684870145523454,3.37315890765756e-05
1407,0.0006266420936111758,0.00012918171808911825,0.000447595965537809,0.00036647244492238866,0.0008087465903804794,0.0008695260983583857,0.09221328563579236,8.631602194782032e-05
1408,0.0008235924162874347,0.000206478048910488,0.0005434693843310242,0.00013782993311163392,0.001009931209769125,0.0011680440518312789,0.07793187129612211,0.00016522699117952562
1409,0.0004390888078835084,0.0003602520847084343,0.0006865692116589191,9.406437688156458e-05,0.00028347715303054545,0.0006625800830596722,0.019008924220479197,5.7487749471027635e-06
1410,0.0007125464428787781,0.00043874384756582016,0.0004891397092250782,1.9140716927201887e-05,0.0004318566964790717,0.0007256290092965193,0.014536543470466847,3.2686507819427105e-05
1411,0.0010030563039063497,0.00036066147793958073,0.0005458228279360759,5.091476586031062e-05,0.0005085922256193932,0.0012712852030085443,0.013810795617884366,8.407576228543097e-05
1412,0.0008841013254298838,0.0003054134219299514,0.00044677995568719243,1.4281945968085412e-05,0.0007213816922231113,0.0014059029533953795,0.00878777486125003,0.0001730836536600219
1413,0.0002091202866086815,4.9790799868685124e-05,0.0017238864237481277,0.00010326569039330941,0.0005116320625447796,0.00022881099248499125,0.024842921852348206,0.00011091068451477366
1414,0.00045137231184872096,7.927091950316276e-05,0.0021044721088299507,3.43901232216847e-05,0.000726869744348318,0.00045051767241140753,0.024455924123234378,2.8992858062707055e-05
1415,0.0005221222844086134,2.8602018978428334e-05,0.0016810226681997467,4.381816048403054e-05,0.0004919246826408733,0.0006015014714346432,0.021650048631797966,3.726080762851356e-05
1416,0.0005153749678130306,4.242766637212565e-05,0.001835402255977164,1.1801115458845277e-06,0.0012463355256269665,0.0008337678291870233,0.018201139419906774,9.01264329591276e-05
1417,0.0008434995799778478,0.0002645830719519879,0.000496574315603157,0.0005683874681800988,0.0002897038038454192,0.00014394399356612236,0.008058978309794126,8.450842505185099e-05
1418,0.0012710722802496263,0.0005120802286327478,0.0007485291037006521,0.00039635842717169795,0.0008462239935971274,0.0004790990043253447,0.00570440011239907,8.192169990860726e-05
1419,0.0012605403407213863,0.0003059960586400591,0.0004625405163778779,0.0006765773604163729,0.0006502162107719519,0.00035214061995518856,0.0036055501946400236,2.078958636476485e-05
1420,0.0011405495409514115,8.97940830444062e-05,0.0005708157056468067,0.0010949949071592043,0.0012126847321732256,0.0010895281914422466,0.0010034870784869313,0.0004910821687173184
1421,0.0001374663591865984,0.0008592048120987072,0.00075018703784822,0.0004014557425059141,0.0017514239659806798,6.295345462679829e-05,0.000619855395669162,0.0001397412366574208
1422,0.0001496725498015181,0.0006853620171085341,0.0009973564873277762,0.00018161558259125265,0.002281215695242334,0.0001847730492446583,0.000195418127577399,0.0002458330621778406
1423,0.00018873470778522854,0.00034178668484861804,0.0007484482525733585,0.0001857248710743571,0.0025579537643823304,0.0005078495780393535,0.0011558294117499231,6.223113016211535e-05
1424,0.0006276801519511351,0.00010061677103629976,0.0008820686788134882,0.00040427291887822325,0.002210264172640357,0.0016800950886466219,0.001991223283066988,0.00027806625408564905
1425,0.0001523143112120798,0.00017829370885890495,0.000661526184483205,6.597466418702881e-05,0.00042192484377379943,0.00015894874132588266,0.0003342389034887508,0.00022000147032521491
1426,0.0002679914118636636,0.00012083316755845503,0.000545740275324002,8.455190818616158e-05,0.00037270754400584033,0.00010063623606514641,0.0004980978230823048,0.00025430252339654977
1427,0.0004260296329567145,5.7917636004441876e-05,0.0005586019208092971,4.252700201528968e-06,0.0007237640579709429,0.0003747000081323052,0.0007779184990497102,0.0002038188349207737
1428,0.0007458547709175462,0.00014834650837850202,0.0005458647924284068,1.5707697202534977e-05,0.0008876406004186222,0.0003066045564383443,0.002048026920103728,0.0004564158166930676
1429,1.3098170124512024e-05,7.544859911280727e-05,0.0006260986891250555,2.753977549339027e-05,0.0003466233509679353,0.0004977444591701455,0.0010914754734007055,0.00010800801401356854
1430,6.998814668873814e-05,0.00010997111674521812,0.0006285441810074364,5.088711453949829e-05,0.00023640565500299737,0.0004164978253766662,0.0009328754269626597,8.466131703390674e-05
1431,9.003548230318583e-05,6.561558143365562e-05,0.0008209568817212052,2.9689484033569583e-05,0.0003488768407016496,0.0010543157863396769,0.0012047263784773202,0.00022745161398171832
1432,0.0005075767133960634,0.00016944437846884146,0.0005915987439978282,0.0002821078899952133,0.0006397807762535509,0.0008661993756604078,0.0037849139909814805,0.0003579000828636377
1433,0.00011679435721185314,0.000573629480418743,3.152004889680124e-05,0.00027900440881538894,4.9666108165507694e-05,8.409377843856053e-05,7.58458679686675e-05,1.1959320294932633e-05
1434,0.00013200260375068206,0.00036212272757314506,0.00018235937033604841,0.0002042231099054862,9.486660395583814e-05,6.067827884091748e-05,0.0001533177861795028,4.719160768773149e-06
1435,0.0002170954081177617,0.00023478524289986433,0.00014862118903829534,0.00010006235584805701,1.1832550461689673e-05,0.00014370560935016152,0.00024457420154812217,1.962736791183744e-05
1436,0.000724000023363975,0.00025804156496384457,8.550423505746183e-05,0.000373775144159282,5.820194272791316e-05,0.0002703700157626562,0.001103120697582637,0.0001504129987612812
1437,0.0008902958587363095,1.7229756856081294e-05,4.624864391192536e-05,0.0002956794458430514,0.00020671418266718337,0.0004860316340286955,0.00021298870422778563,0.0018373231172057495
1438,0.00137116206612898,0.00010947680986579551,6.58606885044513e-05,0.0004467217019335569,0.00045697392172483036,0.0005078253366522543,0.0005925545434896837,0.0014495490836632678
1439,0.0015195933812036282,0.00012225272258208214,2.9372889535989453e-05,0.0007307783138371374,0.0003420571837206317,0.00040360191021251063,0.0014244650433130341,0.0008476413378871466
1440,0.0015838699182475937,0.00010256756655462314,8.32743888873768e-05,0.0010138300864457653,0.0009633138661045845,0.0004668599692184379,0.0013575229934323363,7.715604337495747e-05
1441,0.00044101712940861147,9.085522833965863e-05,0.0006149523058780024,0.0007314862054131418,0.00041918182369256194,9.381349988979337e-05,0.0011832556254904958,0.0003554353020449388
1442,0.000443494328988555,9.006027035890391e-05,0.0007854969522717297,0.001106022284166963,0.0009577396646274699,0.00042231150017100577,0.0018710845446154615,0.0008997654368974911
1443,0.0010798142991724324,0.00013473851727668616,0.0007819341361936348,0.0013096278965532154,0.0010503833162747217,0.0004797182236372757,0.003739850586290184,0.001097876430251021
1444,0.0006120310551619255,0.00036651966498328767,0.0005954545038761516,0.000336877870291066,0.0007821765285998117,0.001660973093409893,0.0026296702874994984,0.0021745509605582366
1445,0.00039732800249478066,0.00010510511647245591,0.0004475624070981901,0.0006799157987703796,1.3149633605460232e-05,0.0003855031189888179,6.028785836424192e-05,0.00046431091514778855
1446,0.0003591111773603859,0.00012150472980016065,0.0004846826122495616,0.0007156639583821875,2.0053842960274445e-05,0.00028180484042862505,0.00016199444021448606,0.0008848618683431254
1447,0.00022658274306191212,7.834069469365465e-05,0.00047584911717905967,0.0009138634369077011,1.548137903433336e-05,0.0003137219470284437,0.0005355438925586906,0.0011391840612065688
1448,0.00031082667092465914,0.0001975788256021845,0.0004187816861359164,0.0007459265785574935,0.00016712835338925092,0.0013437410860986476,0.0006195187246460447,0.0012927214449307014
1449,0.000491681926641861,2.435020556355606e-06,0.0007794259413739154,4.652070533341363e-05,1.9999249934959576e-05,0.00024832590512010466,0.0007020957494029988,0.00020603633084331893
